dhe	그리고
peshku	피쉬
peshku	피시
peshku	생선
peshku	물고기
lirisht	자유롭게
shpejte	빠르다
shpejte	빨라
shpejte	빠름
automatike	자동
muslimane	이슬람교
muslimane	무슬림
kontekst	맥락
kontekst	문맥
carol	캐럴
carol	캐롤
fred	프레드
frederik	프레더릭
frederik	프리드리히
qik	여자친구
qik	girl
qik	소녀
abc	abc
përshtypje	인상
përshtypje	노출
përshtypje	감동
lanka	스리랑카
shpellën	케이브
shpellën	동굴
rrethimin	포위전
vëmendjes	스포트라이트
nxit	스퍼스
bërthamë	핵심
bërthamë	코어
shenjt	거룩한
shenjt	거룩
dinamik	동적
dinamik	다이내믹
përgjigjur	답변
kryetarët	스피커
kryepeshkopi	주교
kryepeshkopi	대주교
unioni	동맹
unioni	연맹
unioni	유니언
unioni	연합
bukureshtit	부쿠레슈티
mannheim	만하임
heshtje	정적
heshtje	사일런스
heshtje	침묵
menjëhershëm	즉각
bregdeti	해변
bregdeti	코스트
bregdeti	해안
jennifer	제니퍼
qëndresa	저항운동
qëndresa	저항성
qëndresa	저항
mesazhet	메시지
mesazhet	메시징
mesazhet	메시지
sicili	시칠리아
ekzekutuar	처형
ekzekutuar	실행
zhduket	사라지는
zhduket	사라져
realiste	현실적
sundimtari	통치자
bagëti	가축
bagëti	가축
bronzi	청동기
bronzi	청동
vitamina	비타민
vitamina	비타민
vlefshëm	유효합니다
vlefshëm	유효
vlefshëm	유효한
ansambli	앙상블
minierave	광산
minierave	마이닝
minierave	광업
sql	sql
vizita	방문
vizita	방문하기
vizita	방문
vizita	방문자
ambasadori	대사
mijëvjeçarit	밀레니엄
biologjik	생물학
këngëtari	가수
këngëtari	싱어
kokrra	곡식
kokrra	베리베리
kokrra	베리
kokrra	곡식
kokrra	곡물
abraham	아브라함
abraham	에이브러햄
gif	gif
hollësi	세부사항
hollësi	상세
hollësi	자세히
hollësi	세부사항
askujt	아무나
askujt	누구나
kornizë	프레임워크
kornizë	액자
kornizë	프레임
shkëlqyeshëm	훌륭한
shifër	그림
zgjerim	팽창
zgjerim	급팽창
zgjerim	전개
zgjerim	확장
zgjerim	향상
varreza	묘지
varreza	공동묘지
varreza	묘지
varreza	묘지
varreza	묘지
sinjale	신호
akuza	청구
akuza	기소
akuza	카운트
cpu	cpu
pasurit	부자
kampet	캠프
grimca	입자
grimca	입자
teme	주제
teme	테마
ndare	분리됨
ndare	별거
historitë	스토리
historitë	소식
fisnikët	귀족
diplomë	학위
warren	워렌
përgatitje	준비
mbështeti	지원합니다
mbështeti	지원
mbështeti	지원함
elementët	상품
elementët	항목
elementët	품목
elementët	아이템
portugeze	포르투갈령
portugeze	포르투갈어
veprimtaritë	활동
aplikohet	응용
aplikohet	적용
aplikohet	적용됩니다
aplikohet	적용된다
eksperiencë	경험
eksperiencë	체험
disiplina	규율
qëndrimet	태도
roza	장미
roza	로즈
falur	용서
col	col
nota	성적
ndezur	열띤
violinë	바이올린
posti	게시
posti	게시글
posti	포스트
posti	게시물
marinës	해군
marinës	네이비
gjenevë	제네바
polar	극성
motivet	동기
led	led
pritej	예상
ajax	아이아스
produkti	제품
shoqatë	협회
kara	카라
kara	kara
kara	카라라
sekondë	둘째
sekondë	두번째
nam	nam
absolut	절대
absolut	절대적
krishtin	그리스도
krishtin	크라이스트
tregjet	시장
meksikane	멕시코인
meksikane	멕시코
prokurorisë	기소
shkurre	덤불
londra	런던
mbërriti	도착했다
monarkisë	군주제
monarkisë	군주
mesatarja	평균
zëvëndësues	교체
verbër	블라인드
palëve	측면
marka	브랜드
russell	러셀
ndau	공유
dave	데이브
justin	저스틴
mig	mig
ilustruar	삽화
ilustruar	삽화가
vreshta	포도
vreshta	포도밭
përshtatje	조정
përshtatje	적응
sugjerojnë	제안
hondurasi	온두라스
urtë	지혜로운
urtë	현명한
urtë	지혜
vlerësime	평가
vlerësime	평점
jehonë	echoes
jehonë	메아리
krijim	생성
krijim	창조
krijim	만들기
nelson	넬슨
formacion	라인업
formacion	형성
shpëtimi	구출
shpëtimi	구조
shpëtimi	구원
gamë	범위
sllavët	슬라브족
ngrirë	냉동
ngrirë	프로즌
rheinland	라인란트
seriozisht	진심
seriozisht	심각하게
seriozisht	진지하게
malli	물건
malli	갈망
malli	상품
tcp	tcp
dëgjon	듣기
dëgjon	청취
oksigjen	산소
lagja	동네
lagja	후드
pazari	쇼핑
mbretëreshë	여왕
vale	베일
vale	파도
vale	웨이브
vale	물결
vale	파동
budist	불교
vrimë	구멍
vrimë	구멍이
drejtuesi	스피커
islandë	아이슬란드
sovran	주권
oklahoma	오클라호마
kopshti	가든
kopshti	정원
festat	휴일
festat	연휴
festat	공휴일
festat	명절
dyzet	마흔
femijet	아동
femijet	어린이들
femijet	자녀
femijet	어린이
femijet	아이들
junior	주니어
stambolli	이스탄불
aleancës	동맹
aleancës	얼라이언스
kontekstin	맥락
kontekstin	문맥
debate	토론
debate	논쟁
froni	왕좌
froni	왕위
kontinentin	대륙
dhelpra	폭스
dhelpra	여우
aeroport	공항
aeroport	국제공항
mësimdhënies	교육
mësimdhënies	교사
mësimdhënies	가르침
dyqan	상점
dyqan	가게
dyqan	쇼핑
dyqan	매장
dyqan	가게
dyqan	상점
dyqan	스토어
pemët	나무들
pemët	트리
pemët	나무
andy	앤디
bundesliga	분데스리가
integrim	통합
portat	게이츠
rrethuese	둘러싸인
trazirave	폭동
banim	레지던트
kodet	코드
kabinetit	내각
disiplinë	규율
danez	덴마크어
danez	덴마크
këshill	협의회
këshill	평의회
jusufi	조셉
jusufi	요제프
jusufi	조제프
jusufi	조지프
jusufi	요셉
mermeri	대리석
futja	소개
futja	도입
futja	소개팅
futja	소개합니다
vala	파도
vala	웨이브
vala	물결
vala	파동
ndryshueshme	변광성
ndryshueshme	변수
ble	구매
kebek	퀘벡
kategoritë	카테고리
kategoritë	카테고리가
kategoritë	범주
kategoritë	분류
derri	돼지고기
derri	돼지
besën	규약
kuptueshme	이해
drejtësia	정의
kino	키노
konkret	콘크리트
metali	메탈
metali	금속
mëkat	sin
integrimi	통합
aplikimi	애플리케이션
aplikimi	프로그램
aplikimi	어플리케이션
mbetje	잔해
tipar	기능
maximilian	막시밀리아노
athina	아테네
balli	이마
franga	프랑
protokoll	프로토콜
protokoll	프로토콜
protokoll	의정서
skocia	스코틀랜드
momentet	moments
momentet	순간
trasha	두껍게
trasha	두꺼운
këmbës	발목
louise	루이즈
vuan	고통
shalë	안장
jeff	제프
jeff	jeff
lan	lan
gjeorgjia	조지아어
gjeorgjia	조지아
kartela	폴더
kartela	디렉터리
mrekullitë	기적
sfera	스피어
sfera	orb
skenar	시나리오
skenar	시나리오는
skenar	문자
skenar	스크립트
arkansas	아칸소
ann	ann
komercial	상용
komercial	상업용
komercial	상업
pretendon	주장
pretendon	발급
nigeri	니제르
nigeri	나이지리아
interesa	관심사
gjashtëmbëdhjetë	열여섯
ema	엠마
shpikur	발명
pazakontë	특이한
pazakontë	unusual
kompjuterin	컴퓨터
miqësi	우정
miqësi	우정
strehë	쉼터
strehë	틈새
strehë	헤이븐
pronarët	소유자
praktikat	실습
rini	청년
rini	청소년
rini	젊음
rini	청춘
principata	공국
benz	벤츠
nebraska	네브라스카
nebraska	네브래스카
koment	댓글
koment	코멘트
shprehin	익스프레스
mundesi	기회
kuaj	말들
spitali	병원
ndalur	중단됨
sergio	세르지오
sllovakia	슬로바키아
larry	래리
maji	feat
atomi	원자
atomi	아톰
boshnjake	보스니아
boshnjake	보스니아인
boshnjake	보스니아어
boshnjake	보스니아인
zbulohet	발견됨
zbulohet	감지
zbulohet	발견됨
dekorative	장식
misri	옥수수
carmen	카르멘
rrotullohet	빙글빙글
rrotullohet	스핀
lagësht	촉촉한
lagësht	습작
lagësht	습윤
lagësht	습기
lagësht	젖은
lagësht	젖어
frymëzim	영감
frymëzim	영감을
aziatike	아시아
sjelljet	행동
sjelljet	예의
sjelljet	매너
aristoteli	아리스토텔레스
moshave	연령
mbledh	수집
agimi	새벽
trimëri	용기
paraardhësi	조상
siperfaqe	표면
siperfaqe	지표면
dollari	달러
fleta	스크롤
fleta	시트
pajisja	기기
pajisja	단말기
pajisja	장치
fronit	도팽
buda	부처
buda	부처님
fragment	발췌
senator	상원
senator	상원의원
dimensione	차원
dimensione	크기
vula	우표
vula	스탬프
vula	물개
shpëton	저장
shkëmbinjtë	절벽
ankara	앙카라
tamil	타밀어
prodhoi	제작
buta	부드러워
buta	청량
buta	부드럽게
buta	부드러운
buta	소프트
jasht	아웃
vrasin	킬링
përqëndruar	농축
kronikë	크로니클
kronikë	연대기
arra	땅콩
arra	호두
prilli	에이프릴
prilli	사월
lepuri	토끼
karta	카드
karta	헌장
karta	전세
karta	카드
komedian	희극인
komedian	코미디언
komedian	희극
pafajshëm	무죄
pafajshëm	innocent
fetë	종교
flori	골드
flori	황금
mushkërive	허파
komision	위원회
talenti	재능
talenti	탤런트
talenti	재능
talenti	탤런트
oskar	오스카
oskar	오스카어
oskar	오스카
pluhur	가루
pluhur	파우더
pluhur	먼지
konfirmuar	확정
konfirmuar	확인됨
rrushi	포도
rrushi	포도
rrushi	포도
strategjik	전략적
argjentinas	아르헨티나
argjentinas	아르헨티나인
kushtetutë	헌법
xml	xml
pacientët	환자
pacientët	환자들
kontaktet	연락처
kurrizore	척추
domate	토마토
domate	토마토
zhdukjen	대량절멸
zhdukjen	대멸종
zhdukjen	멸종
zhdukjen	소실
zhdukjen	실종
pronari	주인
pronari	소유자
papua	파푸아
pjes	부분
pjes	부품
pjes	파트
performanca	공연
performanca	성과
performanca	성능
vizitohet	방문
catherine	캐서린
catherine	카트린
kristian	기독교
kristian	크리스티안
kristian	크리스천
kristian	크리스찬
fra	fra
binar	바이너리
destinacion	목적지는
destinacion	목적지
detyrimeve	의무
përafërt	대략적인
përveq	빼고
anglo	앵글로
steven	스티븐스
steven	스티븐
bursa	장학금
heshtur	침묵
mbeturina	쓰레기
mbeturina	쓰레기
komik	만화
komik	만화가
komik	코믹
ieee	ieee
adresën	주소
armiq	적들
namaz	기도
ujku	늑대
ujku	볼프
ujku	울프
