से	from
अखबार	diari
स्टोन	pedra
मल	mal
मकान	casa
मकान	habitatges
मकान	casas
मकान	cases
एचआईवी	vih
अटलांटिक	atlantic
अटलांटिक	atlàntic
क्षय	ebb
क्षय	decaïment
मजदूर	obrers
मजदूर	treballadors
जोन्स	jones
अनुदान	subvencions
महाराणा	maharana
हार्डी	hardy
लेंस	lens
लेंस	lent
गतिशील	dinàmic
गतिशील	dinàmica
अनुकरण	simulades
आक्रामक	agressiu
प्राथमिकता	prioritat
प्राथमिकता	prerrogativa
प्राथमिकता	preferència
धाम	dham
जागरण	vigília
कटौती	deducció
कटौती	reducció
कटौती	talls
कटौती	retalls
कटौती	retallades
देगा	preta
पोलैंड	polònia
शाखाएँ	branques
विल्सन	wilson
कॉल	convocatòria
कॉल	trucada
कॉल	convocatòries
कॉल	trucades
कॉल	crides
सख्त	estricte
त्योहार	festival
मंगोलिया	mongols
मंगोलिया	mongòlia
मदन	madan
रेस्तरां	restaurants
रेस्तरां	restaurant
सोना	or
सोना	gold
फार्म	granja
फार्म	forma
फार्म	formulari
आँख	ull
इंगित	focalitza
इंगित	apuntant
जीवाश्म	fòssil
लोकतांत्रिक	democràtica
लोकतांत्रिक	democràtic
यूनिकोड	unicode
पढ़ें	llegit
पढ़ें	llegir
खाद	fems
आश्चर्य	sorpresa
आश्चर्य	marvel
आश्चर्य	pregunto
आश्चर्य	meravella
शेख	sheikh
शेख	xeic
रूपरेखा	perfil
रूपरेखा	esquema
रूपरेखा	contorn
प्रांतीय	provincial
जगन्नाथ	jagannath
कालीन	catifa
शब्दकोश	glossari
शब्दकोश	diccionaris
शब्दकोश	diccionari
सूचकांक	index
सूचकांक	índex
विधा	gènere
प्रजा	assignatures
नगरपालिका	municipi
नगरपालिका	municipal
नगरपालिका	municipals
सोचा	pensament
गर्दन	coll
गिनती	comte
गिनती	comptant
दोपहर	tarda
चैंपियन	campió
चैंपियन	campiona
चैंपियन	champion
यहा	aquí
यहा	aqui
यहा	ací
डेल्टा	delta
बीटा	beta
म्यूज़िक	música
नवीनतम	últimes
इतिहासकारों	historiadors
सन्देश	missatge
कैमरा	càmera
कैमरा	càmeres
वायुयान	aeronau
वायुयान	aeronaus
वायुयान	avió
सर्किट	circuit
विस्तारित	prorrogat
विस्तारित	ampliat
विस्तारित	ampliat
कोरियाई	coreà
कोरियाई	corea
कोरियाई	korea
इंजीनियरी	enginyeria
कोटा	quotes
कोटा	kota
मलेरिया	malària
फर्म	ferm
लड़कियों	xiques
लड़कियों	nenes
लड़कियों	noies
लड़कियों	girls
आलू	patates
आलू	patata
उन्नीसवीं	dinovena
भविष्यवाणी	preveure
भविष्यवाणी	predir
भविष्यवाणी	previsió
भविष्यवाणी	futurologia
भविष्यवाणी	predicció
रेटिंग	escalat
रेटिंग	qualificació
रेटिंग	puntuació
रेटिंग	habilitació
रेटिंग	qualificacions
उपहार	regals
उपहार	regal
श्रंखला	serie
साझेदारी	compartits
साझेदारी	compartit
शनिवार	dissabtes
शनिवार	dissabte
शनिवार	sat
दादा	dadà
दादा	avi
बिट	bit
शर्त	condició
शर्त	aposta
कोने	racó
कोने	cantonada
हज़ार	mil
दर्पण	mirall
प्रेमी	amant
प्रेमी	lovers
प्रेमी	amants
प्रेमी	xicot
प्रेमी	nòvio
प्रेमी	nuvi
सवाई	sawai
श्रमिक	laborals
नमूना	mostra
नमूना	espècimen
दीक्षित	dixit
व्यापारियों	comerciants
स्पेक्ट्रम	espectre
गाइड	guia
ड्राइवर	controladors
ड्राइवर	conductors
ड्राइवर	xofers
ड्राइवर	xofer
ड्राइवर	conductor
दस्तावेज	docs
दस्तावेज	document
दस्तावेज	documents
आयतन	volum
आयतन	volums
लुईस	lewis
लुईस	louise
हल्का	llum
हल्का	alleugerir
हल्का	subtil
हल्का	encenedor
हल्का	lleuger
जहाजों	naus
जहाजों	vaixells
प्रबन्धन	gestió
वस्तुतः	literalment
वस्तुतः	virtualment
खगोलशास्त्र	astronomia
परेशान	molestar
परेशान	molesta
परेशान	molest
रिश्ते	relacions
रिश्ते	relació
आईसीसी	icc
दण्ड	criminal
दण्ड	penals
दण्ड	penal
नाग	nag
नाग	serp
क्रान्ति	revolució
ब्यूरो	bureau
राजेन्द्र	rajendra
निर्णायक	crucial
निर्णायक	decisiu
शीत	hivern
विशेषज्ञों	experts
विशेषज्ञों	perits
धूल	pols
क्षण	moments
क्षण	moment
सम्पादक	editors
सम्पादक	redactors
उत्तराखंड	uttarakhand
पायलट	pilot
ब्राज़ील	brasil
समर्थित	subvencionat
समर्थित	recolzada
बास्केटबॉल	basquetbol
बास्केटबॉल	bàsquet
प्रगतिशील	progressiu
प्रगतिशील	progressiva
प्रगतिशील	progressista
शूटिंग	rodatge
शूटिंग	tiroteig
महिलाएं	ladies
महिलाएं	femelles
महिलाएं	dones
असंभव	impossible
बारी	bari
बारी	torn
रेसिंग	racing
ऑक्साइड	òxid
प्रतापगढ़	pratapgarh
विशेषताएँ	funcionalitats
विशेषताएँ	característiques
विशेषताएँ	especificacions
विशेषताएँ	especialitats
बारिश	pluja
कृपा	gràcia
कृपा	gracia
विफलता	fracàs
नियोजन	planificació
नियोजन	planejament
आपदा	desastre
उत्साह	zel
ऊतकों	teixits
वोट	votació
वोट	vot
वोट	vota
वोट	votacions
वोट	vots
मालवा	malwa
पूर्वज	avantpassat
उत्तरदायी	responsable
ऑस्ट्रिया	àustria
अमिताभ	amitabh
आश्रय	aixopluc
आश्रय	refugi
गौरी	gauri
अभयारण्य	santuari
समुच्चय	estableix
समुच्चय	conjunt
रग्बी	rugby
रग्बी	rugbi
धान	paddy
मूर	erms
मूर	moros
मूर	moore
कॉपीराइट	copyright
भागवत	bhagwat
झूठ	mentida
झूठ	mentides
विवेक	consciència
ब्रह्माण्ड	univers
बेन	ben
मेमोरी	memòria
फोर्ड	ford
एलिज़ाबेथ	elizabeth
एलिज़ाबेथ	elisabet
चीज	formatge
पीड़ा	dolor
सीटें	seients
सीटें	assentaments
उज्जैन	ujjain
जनित	generada
जनित	generades
जनित	generat
संरचनाओं	estructuralisme
आपराधिक	criminal
आपराधिक	penals
आपराधिक	penal
श्रीनगर	srinagar
प्रचुर	exuberant
यांत्रिकी	mecanisme
स्थानांतरण	traspàs
स्थानांतरण	transferència
स्थानांतरण	trasllat
आघात	trauma
भाइयों	germans
मांसपेशियों	músculs
आज्ञा	nod
बाएं	esquerra
बाएं	esquerre
पिंड	pind
उतार	declinació
उतार	ebb
प्रदाता	proveïdor
गद्दी	gaddi
दानव	gegant
दानव	monster
दानव	monstre
कोमल	gentil
समस्याएं	problemes
चढ़ाई	escalada
चढ़ाई	trepa
चढ़ाई	escalar
चढ़ाई	excursionisme
चढ़ाई	senderisme
इंक	inc
होल	forat
विक्रय	vendes
विक्रय	surts
आउटपुट	sortida
आउटपुट	sortides
वास्तविकता	realitat
घोष	ghosh
पुर्तगाल	portugal
सिंड्रोम	síndrome
उपज	produeixin
उपज	produeixen
उपज	rendibilitat
उपज	rendiment
