par	tungkol
ģeogrāfiskā	geographic
ģeogrāfiskā	heograpikong
ģeogrāfiskā	heograpikong
franko	franco
veimāras	weimar
elites	pili
elites	elite
direktore	direktor
direktore	director
kanāriju	canary
definē	tinukoy
definē	tukuyin
definē	tumutukoy
kaija	bako
departamentiem	departamento
uzskaitīti	nakalista
uzskaitīti	inilista
augt	lumago
augt	paglaki
augt	paramihin
gars	diwa
paaudze	henerasyon
paaudze	generation
guļ	natutulog
guļ	natulog
guļ	natutulog
atbilde	sagutin
atbilde	sagot
atbilde	sumagot
atbilde	reply
concat	concat
logotips	logo
ziņojums	iulat
ziņojums	ulat
ziņojums	mensahe
ziņojums	message
organisko	organic
venecuēlas	venezuelan
venecuēlas	venezuela
spriegums	boltahe
editpage	editpage
sezonai	panahon
cūka	baboy
milānas	milan
skolotāji	teachers
automātiskā	awtomatiko
automātiskā	awtomatikong
bens	ben
ieradies	dumating
csstext	csstext
starojums	radiation
nikola	nikola
nikola	nicole
ola	ola
ola	itlog
andrea	andrea
hana	hana
raiens	ryan
vērtīgs	precious
vērtīgs	mahalaga
septītais	ikapitong
klods	claude
iebrukums	pagsalakay
stade	stade
negatīvi	negatibong
negatīvi	negatibo
negatīvi	negative
apturēt	tma
apturēt	tumigil
apturēt	itigil
apturēt	tigil
apturēt	huminto
madridē	madrid
austrumi	silangan
austrumi	east
laulību	kasal
laulību	pagpapakasal
laulību	kasalan
linecolor	linecolor
kareivis	sundalo
kareivis	kawal
baptistu	baptist
labāku	better
buļļu	bulls
georgijs	georgy
georgijs	georgi
kerija	carrie
telegrāfa	telegraph
veicināšana	promotion
veicināšana	promosyon
kļūda	pagkakamali
kļūda	error
nora	nora
sur	sur
log	log
pagarināts	pinahabang
pagarināts	pinahaba
pagarināts	karugtong
pagarināts	extended
baltica	baltica
gultas	kama
gultas	kama
grizzlies	grizzlies
karaļi	kings
karaļi	hari
hamburgā	hamburg
olivers	oliver
atnesa	nagdala
atnesa	dinala
lieldienu	paskwa
forums	forum
organismi	organismo
organismi	organism
vienpadsmit	labing
ceļotājs	traveler
ceļotājs	manlalakbay
ceļotājs	traveller
ceļotājs	manlalakbay
simti	daang
skaidro	nagpapaliwanag
zorro	zorro
sociālais	panlipunan
sociālais	social
sociālais	sosyal
darīts	done
faila	tipunan
faila	magsampa
faila	talaksan
faila	file
minoritātes	minorities
likteni	kapalaran
likteni	destiny
likteni	tadhana
likteni	kapalaran
dieviete	diwata
dieviete	diyosa
dieviete	dyosa
barošanas	pagpapakain
pārveidot	convert
pārveidot	transform
briesmas	panganib
briesmas	danger
patiesi	truly
barjeru	hadlang
barjeru	harang
aizstāvēt	ipagtanggol
aizstāvēt	defending
atvaļināts	retired
džeina	jane
džeina	jayne
mēreni	katamtaman
novērotas	nagmamasid
novērotas	ginugunita
sociālistu	soviet
piecdesmit	fifty
piekļūt	access
atcelta	kinansela
atcelta	kinansela
barbara	barbara
politiķi	pulitiko
stratēģijas	estratehiya
tuvākā	nearest
tuvākā	pinakamalapit
masačūsetsas	massachusetts
failus	files
failus	file
neapoles	naples
kaļķu	lime
čaka	chaka
čaka	chuck
uzstādīt	set
uzstādīt	itakda
uzstādīt	install
uzstādīt	installed
uzstādīt	install
uzstādīt	nakaluklok
ceļojums	journey
ceļojums	paglalakbay
ceļojums	trip
ceļojums	biyahe
pastāvīga	permanente
pastāvīga	permanent
tendence	uso
tendence	trend
tendence	tendency
nogāzes	libis
noslēdz	nagsasara
ienaidnieks	kaaway
ērgļi	eagles
pagātnes	nakaraan
pagātnes	nakalipas
pagātnes	nakaraang
piedzīvojumi	adventures
piedzīvojumi	pakikipagsapalaran
piedzīvojumi	adventure
slāņi	layers
atvērt	buksan
atvērt	bukas
atvērt	open
vārdnīcas	dictionaries
izdzīvot	lampasan
gabriels	gabriel
uzsver	highlight
uzsver	highlights
donavas	danubio
auss	tainga
kviešu	trigo
šaura	makipot
šaura	paliitin
šaura	makitid
ribentropa	ribbentrop
ledu	yelo
ledu	ice
izgatavota	manufactured
izgatavota	panindang
egejas	aegean
ienākumus	kita
ienākumus	income
jaunākie	pinakabago
lode	bala
skalas	scales
kvarca	quartz
akts	act
akts	kikilos
akts	kumilos
galīgi	depinitibo
kaujinieku	militia
pakešu	packet
mainījies	nagbago
mainījies	binago
mainījies	pinalitan
iepriekšējie	dating
iepriekšējie	nakaraang
izdalīt	mamahagi
izdalīt	ipamahagi
ipv	ipv
ipv	ipu
plazmas	plasma
horvātija	croatia
zara	sangay
pētījums	pagsubok
pētījums	trial
pētījums	aral
derīgas	kasya
derīgas	fit
derīgas	magkasya
nelsons	nelson
rasels	russell
halles	halle
irbe	labuyo
pierāda	nagpapatunay
magnētisko	magnetic
tuvāko	nearest
tuvāko	pinakamalapit
iziešanas	umalis
iziešanas	lumabas
iziešanas	umaalis
krusa	bati
krusa	hail
fords	ford
deivs	dave
ķēde	kadena
ķēde	chain
ķēde	circuit
pcall	pcall
silīcija	silicon
vatikāna	vatican
apmaiņa	interchange
apmaiņa	palitan
apmaiņa	palit
apmaiņa	pagpapalitan
usb	usb
deviņu	siyam
veiksmīgu	matagumpay
england	inglatera
england	england
poznaņas	poznań
dievi	gods
turnīri	torneo
vera	vera
semjuels	samuel
petrovs	petrov
pretinieks	kaaway
pretinieks	kalaban
dziļāk	deeper
nodrošināta	panatag
augšpus	kinakailangang
liktenis	kapalaran
liktenis	destiny
liktenis	tadhana
liktenis	kapalaran
vdk	kgb
drīzumā	nagtagal
drīzumā	soon
drīzumā	paparating
sēklu	seed
sēklu	buto
gaļa	karne
sietlas	seattle
smiltis	buhangin
smiltis	sand
pievienoti	naidagdag
pievienoti	idinagdag
pievienoti	kalakip
pievienoti	kalakip
tuvo	pagpasa
tuvo	passing
tuvo	ipinapasa
tumša	madilim
tumša	maitim
tumša	dilim
liepu	linden
novēro	masdan
novēro	pagmasdan
dzejā	tula
iesaistās	nakakahikayat
papua	papua
varoņi	heroes
hip	hip
hip	balakang
formatdate	formatdate
gēnu	gene
romeo	romeo
zobenu	tabak
zobenu	espada
zobenu	sword
bērnība	pagkabata
departamentā	kagawaran
departamentā	departamento
amatniecības	craft
amatniecības	craft
euro	euro
uzņemti	enroll
dvēsele	kaluluwa
dvēsele	soul
atļauj	nagpapahintulot
atļauj	pahintulutan
atļauj	payagan
smags	mabigat
smags	malubha
smags	severe
smags	malubhang
arnis	arnis
bronza	bronze
migla	mist
migla	ulap
migla	foggy
migla	fog
migla	hamog
krava	load
krava	cargo
krava	karga
krava	kargada
krava	kargamento
iekšzemē	inland
sēž	nakaupo
sēž	upo
ieguldījums	kontribusyon
ieguldījums	puhunan
ieguldījums	pamumuhunan
ieguldījums	investment
runu	speech
runu	pananalita
runu	talumpati
runu	pagsasalita
militāri	military
militāri	pangmilitar
militāri	militar
redakcija	bersyon
redakcija	bersiyon
somālijas	somalia
somālijas	somali
advokātu	abugado
advokātu	abogado
darbnīca	workshop
rīku	gear
ženēvas	geneva
zemesraga	canaveral
meksika	mehiko
pusvadītāju	semiconductor
pusvadītāju	semiconductors
skudru	langgam
zirgam	kabayo
pozitīvi	positive
pozitīvi	positibong
pozitīvi	positibo
atzīmēta	tinang
atzīmēta	tinag
čeļabinskas	chelyabinsk
mednieki	hunters
vērsts	itinuro
vērsts	oriented
mantas	bagay
vilces	thrust
izteiktas	binibigkas
pierādījumu	katibayan
pierādījumu	patunay
kristietība	kristiyanismo
dzēšanu	pagtanggal
dzēšanu	pagtatanggal
stiprs	malakas
stiprs	strong
zoo	zoo
olimpiāde	olympiad
olimpiāde	olympics
nulle	sero
nulle	zero
aprīkots	mayron
aprīkots	bang
disney	disney
zaļas	berdeng
zaļas	green
zaļas	berde
lists	liszt
elza	elsa
zum	zum
ņem	kumuha
tava	iyong
tava	your
alianse	alyansa
