το	os
σημειώθηκε	anotado
σημειώθηκε	notou
σημειώθηκε	observou
προκύπτουν	surgir
χάρις	haris
χάρις	harris
φαραώ	faraós
φαραώ	faraó
εξαιρετική	excelente
εξαιρετική	excelentes
τρόφιμα	alimentação
τρόφιμα	alimentos
τρόφιμα	alimento
τρόφιμα	comida
τρόφιμα	comidas
τρόφιμα	alimentos
συνδέθηκε	ligada
συνδέθηκε	conectados
συνδέθηκε	ligado
συνδέθηκε	ligados
συνδέθηκε	conectado
χρήσιμο	utilidade
χρήσιμο	útil
χρήσιμο	úteis
χρήσιμο	útil
χρήσιμο	úteis
άλατα	sais
προσδιορισμός	determinação
σάμου	samos
ποταμών	rios
ανοιχτό	abre
ανοιχτό	aberto
ανοιχτό	abra
ανοιχτό	abrir
ανοιχτό	aberta
ανοιχτό	open
θετική	positivos
θετική	positivas
θετική	positivo
θετική	positiva
καλύπτεται	coberto
καλύπτεται	cobertas
καλύπτεται	cobertos
καλύπτεται	abrangidos
καλύπτεται	abrangido
καλύπτεται	coberta
πέμπτο	quinto
πέμπτο	quinta
χαμηλό	baixa
χαμηλό	baixos
χαμηλό	low
χαμηλό	baixo
παράταση	prolongamento
παράταση	prorrogação
παράταση	prolongamento
παράταση	extensão
παράταση	prorrogação
κυμαίνεται	gamas
κυμαίνεται	intervalos
βλάστηση	vegetação
κατάλληλα	adequado
κατάλληλα	apropriada
κατάλληλα	adequados
κατάλληλα	apropriados
κατάλληλα	apropriado
κατάλληλα	adequado
κατάλληλα	adequados
κατάλληλα	adequada
εβραϊκή	hebraico
εβραϊκή	hebraica
εβραϊκή	hebreu
εβραϊκή	hebreus
αποστάσεις	distâncias
ομόνοια	concord
ομόνοια	concórdia
αστική	urban
αστική	urbano
αστική	urbana
αστική	urbanas
αστική	urbanos
οδηγία	directiva
μεταφορών	transportes
μεταφορών	transporte
στιούαρτ	stewart
στιούαρτ	stuart
χειρόγραφο	manuscrito
έντομα	insetos
έντομα	insectos
έντομα	insectos
έντομα	insetos
έντομα	bugs
έντομα	bichos
έντομα	erros
θείου	enxofre
αθλητισμός	desporto
αθλητισμός	esporte
αθλητισμός	desporto
αθλητισμός	esportes
αθλητισμός	desportos
δουλεύει	funciona
δουλεύει	obras
δουλεύει	trabalhos
δουλεύει	works
δουλεύει	trabalha
λειτουργικό	operando
λειτουργικό	operar
λειτουργικό	funcional
λειτουργικό	funcionais
λειτουργικό	operacional
λειτουργικό	operacionais
εκλεγεί	eleito
εκλεγεί	eleita
εκλεγεί	eleitos
μόριο	molécula
μόριο	moléculas
γουινέας	guiné
σοβαρό	sério
σοβαρό	séria
σοβαρό	serio
σοβαρό	grave
παρατηρηθεί	observados
παρατηρηθεί	observado
παρατηρηθεί	observada
παρατηρηθεί	observadas
παρατηρηθεί	observou
σκάκι	xadrez
σκάκι	chess
ποτάμι	rio
θεότητα	divindade
θεότητα	divindade
σπυρίδων	spyridon
αρέσει	curtidas
αρέσει	curte
αρέσει	gosta
αρέσει	likes
αρέσει	gostos
διάγραμμα	diagrama
διάγραμμα	gráfico
διάγραμμα	grafo
διάγραμμα	tabela
διάγραμμα	gráfico
πεδιάδα	plain
πεδιάδα	planície
πεδιάδα	simples
ονόματι	nomeada
ονόματι	nomeado
εκφράζει	expressa
εκφράζει	exprime
αρμενία	arménia
αρμενία	armênia
περνάει	passes
περνάει	passa
ποσειδώνα	poseidon
ποσειδώνα	neptune
ποσειδώνα	netuno
ποσειδώνα	neptuno
σκέψης	pensamento
σκέψης	pensando
σκέψης	pensar
τραυματίες	feridos
τραυματίες	ferida
τραυματίες	lesionado
τραυματίες	ferido
τραυματίες	ferido
τραυματίες	ferida
τραυματίες	feridos
κορίνθου	corinto
σμήνος	cluster
σμήνος	agregado
σμήνος	aglomerado
σμήνος	bando
σμήνος	rebanho
σμήνος	esquadrilha
σμήνος	esquadrão
σμήνος	enxame
αναγνώστες	leitores
ιιι	iii
διπλωμάτης	diplomata
απολύτως	absolutamente
αρχαιολογική	arqueológico
χιλή	chile
σαράντα	forty
σαράντα	quarenta
ασθένειες	doenças
αίτια	causa
αίτια	causas
άγρια	selvagem
άγρια	wild
άγρια	selvagens
μαρίνα	marina
πτέρυγα	ward
πτέρυγα	asa
πτέρυγα	wing
υποψήφια	candidata
υποψήφια	candidato
υποψήφια	candidatos
εκμετάλλευση	exploração
εκμετάλλευση	segurando
εκμετάλλευση	holding
ανώτατη	supremo
ανώτατη	suprema
σοσιαλιστικό	socialistas
σοσιαλιστικό	socialista
διάσημος	famosa
διάσημος	famosas
διάσημος	famosos
διάσημος	famoso
διάσημος	celebridade
διάσημος	celebridades
νυν	correntes
νυν	atual
νυν	atuais
νυν	actual
νυν	corrente
συνεχίζεται	continua
συνεχίζεται	continuar
συνεχίζεται	continuando
συνεχίζεται	continuaram
συνεχίζεται	continuação
συνεχίζεται	continuado
συνεχίζεται	continuou
χτισμένο	construída
χτισμένο	construídos
χτισμένο	construídas
χτισμένο	construído
προετοιμασία	preparo
προετοιμασία	preparação
προετοιμασία	preparar
προετοιμασία	preparando
τουρκικό	turcos
τουρκικό	turco
τουρκικό	turca
τουρκικό	turcas
αξιοθέατα	atrações
αξιοθέατα	atrativos
αξιοθέατα	atracções
αξιοθέατα	vistas
μαυροβουνίου	montenegrino
σύγχυση	confusão
σύγχυση	confusões
σύγχυση	confusa
σύγχυση	confusos
σύγχυση	confundido
σύγχυση	confuso
σύγχυση	confusa
σύγχυση	confusas
σύγχυση	confuso
αεπ	pib
αεπ	pib
αεπ	pnb
μάρτυρες	testemunhas
μάρτυρες	mártires
καβάλα	kavala
καβάλα	equitação
καβάλα	hipismo
καβάλα	ride
καβάλα	cavalgada
καβάλα	rolê
καβάλα	boleia
καβάλα	passeio
βιολί	violino
αγάλματα	estátuas
μάθει	aprendi
μάθει	aprendeu
μάθει	aprendido
μάθει	aprenderam
ντέιβις	davis
ντέιβις	davies
σπαρτιάτες	espartanos
δίπλωμα	diploma
δίπλωμα	licença
κόλπος	vaginas
κόλπος	vagina
κόλπος	golfo
κόλπος	baia
κόλπος	baía
κόλπος	bay
ιδεολογία	ideologia
κατερίνα	katerina
κατερίνα	catherine
κατερίνα	catarina
κατερίνα	caterina
οξέα	ácidos
ματ	matt
ματ	checkmate
ίση	iguais
ίση	igualar
ίση	equal
ίση	igual
αναστάσιος	anastasios
μίλαν	milão
μίλαν	milan
οδυσσέας	ulisses
οδυσσέας	ulisses
οδυσσέας	ulysses
οδυσσέας	odyssey
οδυσσέας	odisseia
συνασπισμός	coligação
συνασπισμός	coalizão
συντάκτης	editor
συντάκτης	editora
συντάκτης	autor
συντάκτης	autora
τρόπαιο	troféu
αυγά	ovos
σέρβοι	sérvios
στρατόπεδα	acampamentos
κεφάλαια	fundos
κεφάλαια	capítulos
ζώο	animais
ζώο	animal
χλωρίδα	flora
καθορίζει	determina
καθορίζει	define
μέταλλο	metais
μέταλλο	metal
ένταξη	adesão
ένταξη	integração
ντο	doe
μοίρες	esquadrões
μοίρες	graus
δηλώσεις	declarações
δηλώσεις	declarações
δηλώσεις	depoimentos
στενό	estreito
στενό	estreita
στενό	estreitas
τόποι	locais
τόποι	lugares
τόποι	sítios
ελέγχει	controlador
ελέγχει	controlando
ελέγχει	controlar
ελαφρώς	levemente
ελαφρώς	ligeiramente
διπλή	duplicar
διπλή	dupla
διπλή	duplo
διπλή	dobro
διπλή	dupla
διπλή	duplo
διπλή	dual
αστρονομία	astronomia
κορίτσια	girls
κορίτσια	miúdas
κορίτσια	garotas
κορίτσια	raparigas
κορίτσια	meninas
ακόλουθες	seguindo
ακόλουθες	seguintes
τετράγωνο	quadrada
τετράγωνο	praça
τετράγωνο	square
τετράγωνο	quadrado
τετράγωνο	quadrados
τετράγωνο	quadrado
τετράγωνο	bloqueio
τετράγωνο	bloco
τετράγωνο	bloquear
τετράγωνο	block
αέρια	gas
αέρια	gás
αέρια	gases
αέρια	gases
έκτη	sexto
έκτη	sexta
πάολο	paulo
πάολο	paolo
μικρότερος	menor
μεταρρύθμιση	reformar
μεταρρύθμιση	reforma
μεταρρύθμιση	reformas
καθημερινά	quotidiana
καθημερινά	diariamente
καθημερινά	diários
καθημερινά	diário
καθημερινά	diária
αίγυπτος	egipto
αίγυπτος	egito
αισθητική	estética
αισθητική	estético
αισθητική	estética
συνέγραψε	autoria
ποιητική	poético
ποιητική	poética
αναμένεται	esperava
αναμένεται	esperado
αναμένεται	esperados
αναμένεται	esperada
όνειρο	sonhar
όνειρο	dream
όνειρο	sonho
στόμα	boquinha
στόμα	mouth
στόμα	boca
στόμα	foz
στόμα	bocas
κοινοβουλευτική	parlamentar
κοινοβουλευτική	parlamentares
χονγκ	hong
νατρίου	sódio
κατοικίες	residências
κατοικίες	habitações
δικαιοσύνη	justiça
δικαιοσύνη	justice
στιγμές	moments
στιγμές	momentos
στιγμές	instantes
τερματοφύλακας	goleiro
τερματοφύλακας	goleiro
περιστροφή	rodar
περιστροφή	girar
περιστροφή	rodada
περιστροφή	rotação
περιστροφή	rotativa
περιστροφή	pivot
περιστροφή	pivô
περιστροφή	rodízio
περιστροφή	rotação
περιστροφή	spin
περιστροφή	girar
μμε	mídia
μμε	media
μμε	pme
μμε	sme
μμε	pmes
μμε	pme
μμε	pmes
αρχιτέκτονες	arquitectos
αρχιτέκτονες	arquitetos
γραμματέα	escrivão
γραμματέα	secretário
γραμματέα	secretária
γραμματέα	secretário
πυρήνας	core
πυρήνας	núcleo
πυρήνας	núcleo
πυρήνας	kernel
πυρήνας	núcleo
επανάληψη	recomeço
επανάληψη	retomada
επανάληψη	reinício
επανάληψη	repita
επανάληψη	repete
επανάληψη	repito
επανάληψη	repetir
επανάληψη	repetição
επανάληψη	repetir
υιοθετήθηκε	adoptado
υιοθετήθηκε	adotou
υιοθετήθηκε	adotado
υιοθετήθηκε	aprovado
υιοθετήθηκε	adotada
περιπέτειες	aventuras
περιπέτειες	adventures
καλαμάτα	kalamata
σαρλ	charles
σαρλ	carlos
αναπαραγωγή	reprodução
αναπαραγωγή	reprodutores
αναπαραγωγή	procriação
αναπαραγωγή	reprodução
αναπαραγωγή	reprodução
ενιαία	unificado
ενιαία	unificada
ενιαία	solteira
ενιαία	solteiro
ενιαία	single
εξυπηρετεί	serve
οχήματα	veículos
μπολόνια	bologna
μπολόνια	mortadela
μπολόνια	bolonha
επίκεντρο	epicentro
λογοτεχνικό	literária
λογοτεχνικό	literários
λογοτεχνικό	literário
ταλέντο	talentos
ταλέντο	talento
ταλέντο	talentosa
ταλέντο	talentosas
ταλέντο	talentosos
ταλέντο	talentoso
μπάντα	band
μπάντα	banda
σεισμό	terremoto
σεισμό	terramoto
σεισμό	sismo
τουρισμού	turismo
δακτύλιο	ring
δακτύλιο	ringue
δακτύλιο	anel
ποσοστά	percentagens
ποσοστά	taxas
ποσοστά	tarifas
σήματα	sinais
σήματα	insígnias
σήματα	distintivos
πέτρο	pedro
πέτρο	peter
πέτρο	petro
αποδειχθεί	provada
αποδειχθεί	comprovado
αποδειχθεί	comprovada
αποδειχθεί	provado
διαγραφεί	excluído
διαγραφεί	excluída
διαγραφεί	suprimido
διαγραφεί	eliminados
διαγραφεί	eliminado
διαγραφεί	excluídos
ραδιόφωνο	radio
ραδιόφωνο	rádio
γλύπτης	escultor
ατομική	indivíduo
ατομική	individual
ατομική	individuais
ατομική	atômica
ατομική	atómica
ατομική	atómico
ατομική	atômico
άρθουρ	arthur
άρθουρ	artur
συστατικό	constituinte
συστατικό	widget
συστατικό	elemento
συστατικό	componente
συστατικό	ingrediente
συστατικό	ingredientes
κουζίνα	culinária
κουζίνα	cozinha
κουζίνα	gastronomia
κουζίνα	cozinha
στρώμα	camada
στρώμα	colchões
στρώμα	colchão
νόμοι	leis
αυξάνει	aumentos
αυξάνει	aumenta
στήριξη	apoio
στήριξη	suporte
στήριξη	apoios
σκληρή	cruel
