категорія	類別
вдосконалення	完善
вдосконалення	改進
вдосконалення	改善
вдосконалення	改良
вдосконалення	改進
вдосконалення	改善
звичайні	普通
звичайні	平凡
звичайні	平時
межа	限制
межа	上限
межа	極限
межа	限
межа	限額
межа	邊界
межа	邊框
межа	邊境
червоне	紅
червоне	red
червоне	紅色
соціальний	社會
соціальний	社交
тім	tim
тім	添
програв	失
програв	輸
програв	輸了
програв	遺失
програв	迷失
асфальт	瀝青
майданчик	課程
мон	蒙特
мон	蒙
мон	mon
перекладачі	翻譯
частоти	頻率
аргентина	阿根廷
служити	服務
служити	發球
виконавець	資源
виконавець	藝術家
виконавець	藝人
образу	降職
образу	降級
виправити	修復
виправити	修
виправити	調整
корея	韓國
корея	朝鮮
несе	攜帶
несе	承載
транспортування	笨重
транспортування	運輸
транспортування	交通
визначні	傑出
визначні	未決
щойно	只是
щойно	只要
скоро	不久
скоро	很快
присвятив	奉獻
присвятив	專用
виробники	製片人
виробники	製造商
ваші	你的
агентство	代理商
агентство	機構
продуктивність	生產力
психологія	心理
психологія	心理學
відсотків	百分比
відсотків	百分比
франциско	francisco
загибель	滅絕
загибель	絕種
домашніх	家用
домашніх	國內
домашніх	寵物
латинської	拉丁
латинської	拉丁文
археологія	考古學
археологія	考古
московська	莫斯科
експозиції	暴露
експозиції	曝光
експозиції	曝露
сербія	塞爾維亞
молока	乳
молока	牛奶
молока	奶
голоду	飢餓
координат	協調
координат	坐標
дозволили	允許
дозволили	獲准
криза	危機
медицина	藥品
медицина	藥物
медицина	醫學
медицина	藥
медицина	醫藥
принцеса	王妃
принцеса	小公主
принцеса	公主
представника	發言人
представника	代表
приватні	隱私
приватні	私人
приватні	私營
угорський	匈牙利
угорський	匈牙利語
вітер	風
тон	音調
тон	色調
тон	音
тон	基調
тон	語氣
синдром	症候群
електронний	電子
обіг	環流
обіг	流通
обіг	發行量
обіг	迴圈
забруднення	污染
небо	天空
небо	sky
небо	天空
дитячої	嬰兒
балів	點數
балів	積分
дискусії	討論
дискусії	辯論
вирішити	解決
вирішити	決斷
вирішити	決心
вирішити	解決
вирішити	解
жертви	犧牲
жертви	受害人
жертви	受害者
жертви	受害人
жертви	受害者
жертви	死者
натуральне	自給
лежать	謊言
церемонія	儀式
хімія	化學
поема	詩
поема	敘事
поема	敘述
світовий	世界
комплексів	一代
комплексів	世代
карло	carlo
китайська	中文
китайська	漢語
китайська	華人
листі	信
листі	來信
листі	字母
листі	信函
листі	信件
подобається	讚
подобається	就像
подобається	像
подобається	喜歡
подобається	讚
сцена	場景
сцена	現場
сцена	一幕
мільйони	百萬
збірок	收藏
точку	角
точку	點
сон	睡
сон	睡眠
сон	睡覺
сон	夢
сон	夢幻
сон	夢境
сон	做夢
сон	夢想
сон	成
сон	做夢
міжнародне	國際
заг	zag
збереглося	留用
студент	學生
наполеона	拿破崙
руку	手
тими	那些
гілка	線
гілка	分行
гілка	分支
документальний	紀錄片
йозеф	jozef
йозеф	約瑟夫
йозеф	joseph
йозеф	約瑟
труднощі	困難
труднощі	煩惱
ріка	河
ріка	江河
ріка	河流
ріка	江
справжній	real
справжній	真實
виступили	自己
маленький	小
калібру	口徑
співпрацю	合作
лісовий	buff
хлопець	guy
хлопець	男朋友
хлопець	男友
грецькі	希臘文
грецькі	希臘
мексика	墨西哥
використано	使用
глибини	深度
дату	日期
дату	約會
каплиці	漫畫
каплиці	卡通
очей	眼神
очей	雙眼
очей	眼睛
очей	眼
опубліковані	張貼
дрібними	遞減
модифікація	修訂
заборону	禁止
глибоко	深
