から	mula
廣瀬	hirose
錯体	complex
錯体	kumplikadong
錯体	komplikadong
錯体	masalimuot
スピッツ	spitz
親切	mabait
親切	kagandahang
親切	kabaitan
ヌイ	nui
アルティメット	panghuli
アルティメット	ultimate
アルティメット	pangwakas
ナイツ	knights
ナイツ	nights
アイリッシュ	intsik
アイリッシュ	irish
アイリッシュ	irlandes
植生	behetasyon
コミッション	commission
コミッション	komisyon
コミッション	komisyon
激励	panghihikayat
オリヴィエ	olivier
クロノス	kronos
国庫	treasury
シュテファン	stefan
インナー	natatagong
彫像	rebulto
彫像	statue
ミキサー	blender
ツツジ	azalea
カーチス	curtiss
かずみ	kazumi
返信	sumagot
返信	reply
カンタベリー	canterbury
たくみ	takumi
焼く	baking
エチル	ethyl
オデッサ	odessa
子午線	meridyano
四月	april
四月	abril
メアリ	mary
メアリ	maria
甘粛	gansu
ボーダー	hangganan
ユン	yoon
ユン	yun
ハバナ	havana
相楽	sagara
アナル	anal
アーリントン	arlington
ニューマン	newman
典礼	liturgy
真知子	machiko
長所	pakinabang
長所	kalamangan
エジソン	edison
ピッチャー	pitsel
ドミンゴ	domingo
ミキシング	paghahalo
シャッフル	shuffle
チェチェン	chechnya
プロファイル	profile
プロファイル	profiling
マゼラン	magellan
若槻	wakatsuki
後見人	tagapangalaga
後見人	guardians
後見人	guardian
フリオ	julio
点滅	kurap
点滅	kukurap
点滅	blink
ヴァル	val
司書	librarian
整合性	integridad
皮質	cortex
情事	affair
ジーンズ	jeans
合気道	aikido
シビック	civic
刃物	blade
刃物	kubyertos
ジョーイ	joey
冗長	redundant
エマーソン	emerson
手首	pulso
ヨガ	yoga
マトリックス	matrix
マトリックス	matris
ジョーン	joan
葛藤	sumalungat
フーリエ	fourier
慎也	shinya
パイナップル	pinya
洋菓子	pastry
旦那	asawa
旦那	lakay
算術	aritmetika
デュラン	duran
夕食	hapunan
夕食	hapunan
夕食	supper
デレク	derek
疑似	pseudo
新平	shinpei
憎しみ	hate
引越し	lilipat
引越し	gumagalaw
マッピング	mapping
縄張り	karerahan
縄張り	teritoryo
インディペンデント	malayang
インディペンデント	independent
ピカチュウ	pikachu
ヴュルツブルク	würzburg
エスペラント	esperanto
アムール	amur
パイル	tumpok
パイル	pagtira
パイル	buntong
公報	bulletin
カレル	karel
カリン	karin
啓示	pagsisiwalat
啓示	nagsiwalat
キャロライン	caroline
述語	predicate
ジェローム	jerome
南極大陸	antarctica
ビースト	beast
セビージャ	sevilla
恥ずかしい	napahiya
恥ずかしい	nakakahiya
恥ずかしい	nahihiya
曽我	soga
ビショップ	bishop
ビショップ	obispo
レア	rhea
レア	bihirang
レア	bihira
智也	tomoya
パトリシア	patricia
ベーコン	bacon
のりこ	noriko
ボトム	ibaba
ボトム	ilalim
オーガスタ	augusta
終端	pagwawakas
ブータン	bhutan
クラシカル	classical
クラシカル	klasiko
ウェバー	webber
広野	hirono
オーム	ohm
髪の毛	hair
髪の毛	buhok
蘇我	soga
オイゲン	eugen
教会堂	iglesia
教会堂	simbahan
教会堂	church
プリマス	plymouth
線量	dosis
エンパイア	imperyo
エンパイア	monggol
靭帯	ligament
キュリー	curie
真奈美	manami
儒教	confucianismo
ジェンダー	kasarian
ペニー	penny
直之	naoyuki
新生児	panganak
プログレッシブ	progresibong
結び目	knots
結び目	buhol
ヘイ	oy
ユダ	judas
ユダ	hudas
カウボーイ	cowboys
カウボーイ	cowboy
アンデス	andes
イタリアン	italian
イタリアン	italyano
アウクスブルク	augsburg
斑点	spot
領事館	konsulado
洋服	damit
カルマ	karma
ツーリング	touring
パープル	purple
パープル	ube
パープル	lila
シルビア	sylvia
シルビア	silvia
エレクトロニック	elektronikong
エレクトロニック	electronic
ギュンター	gunther
ギュンター	günther
ビキニ	bikini
ウルス	ulus
プログレス	progreso
シャイニング	nagniningning
はやぶさ	hayabusa
リチャーズ	richards
モンク	monk
ハンサム	pogi
ハンサム	gwapo
慶太	keita
バイキング	programang
ティモシー	timothy
貯水池	imbakan
オタワ	ottawa
エロス	eros
ダンシング	sayawan
ダンシング	sumayaw
ダンシング	nagsasayaw
ダンシング	sumasayaw
ダンシング	pagsasayaw
安徽省	anhui
コメディー	katatawanan
コメディー	comedy
自白	confession
正確性	kawastuhan
美浜	mihama
ときどき	minsa
ときどき	minsan
輪廻	rinne
エキスポ	expo
マネージャ	namamahala
マネージャ	manager
マネージャ	tagapamahala
マネージャ	managers
マネージャ	tagapamahala
マネージャ	tagapangasiwa
祈る	pray
祈る	magdasal
ヒース	heath
チャンドラー	chandler
ブラインド	bulag
メクレンブルク	mecklenburg
ランドルフ	randolph
一馬	kazuma
ザンビア	zambia
ザンビア	zambian
きのこ	mushrooms
伯爵夫人	countess
ピント	pinto
腕時計	watch
腕時計	panoorin
腕時計	relo
腕時計	nanunuod
腕時計	relo
フィードバック	feedback
フィードバック	puna
宜しく	regards
フィッシュ	isda
セレナーデ	harana
コーティング	patong
タイタニック	titanic
ボニー	bonnie
敬語	honorific
みそ	miso
手袋	guwantes
ヘルムート	helmut
磨き	shine
アクア	aqua
貞子	sadako
身代金	ransom
義政	yoshimasa
フェノール	phenol
ホタル	firefly
ホタル	fireflies
スカラー	scalar
ジュエリー	alahas
エグゼクティブ	executive
ビリヤード	bilyar
バルク	bulk
バルク	maramihang
バッキンガム	palasyong
マジンガー	mazinger
コーネル	cornell
パシャ	pasha
カナディアン	canadian
スターター	starter
十代	teen
十代	tinedyer
頭蓋骨	bungo
マルコス	marcos
バースデー	kaarawan
ターザン	tarzan
ドビュッシー	debussy
ダマスカス	damasco
ソーセージ	sausage
ソーセージ	longganisa
イニシャル	initial
イニシャル	inisyal
イニシャル	inisyal
ボイル	boyle
ケージ	cage
スクーター	scooter
路地	makipot
路地	alley
フレスコ	fresco
まもる	mamoru
ミセス	ginang
ミセス	misis
総和	sum
総和	kabuuan
二月	february
二月	pebrero
ダカール	dakar
あこがれ	pananabik
エタノール	ethanol
ソーシャル	panlipunan
ソーシャル	social
ソーシャル	sosyal
ゲイツ	gates
争点	isyu
争点	issue
争点	problema
チロル	tirol
チロル	tyrol
肛門	anus
減衰	decay
義信	yoshinobu
誓約	panunumpa
誓約	pledge
音量	volume
トランジット	transit
乗法	multiplikasyon
禁酒	pagbabawal
バイナリ	binary
リフォーム	reporma
ダンプ	tambakan
ダンプ	dump
ストライプ	stripes
待ち伏せ	ambush
引き金	trigger
アブドゥル	abdul
モニタ	monitor
モニタ	sinusubaybayan
ルポ	lupo
ブレイド	blade
カフカ	kafka
江西省	jiangxi
ダイアン	diane
ダイアン	dianne
キル	pumatay
キル	patayin
ブレーク	break
マラリア	malaria
複写	kinopya
複写	ginaya
複写	kinokopya
バニラ	banilya
バニラ	vanilla
リバティ	liberty
リバティ	kalayaan
座る	umupo
ライジング	pagsikat
ライジング	sumisikat
ライジング	rising
任用	appointment
ブロンコス	broncos
昼食	lunch
昼食	pananghalian
昼食	tanghalian
ミュータント	mutant
相手方	kalaban
譲二	joji
トゥール	paglalakbay
ビニール	vinyl
ビニール	plastik
ビニール	plastic
クリムゾン	crimson
テコンドー	taekwondo
小太郎	kotaro
たまき	tamaki
シンク	lababo
シンク	isipin
シンク	palagay
シンク	tingin
ディクソン	dixon
プログラマ	programmer
歯学	dentistry
琢磨	takuma
ローレル	laurel
芝山	shibayama
小麦粉	harina
殺人犯	mamamatay
ボウイ	bowie
キャバレー	cabaret
小冊子	polyeto
乳児	infant
乳児	sanggol
受難	passion
ロイター	reuters
マグナム	magnum
エコール	école
アフロ	afro
大須	osu
カシオペア	cassiopeia
ローマン	roman
ローマン	romano
ヒラリー	hillary
ヒラリー	hilary
モンティ	monty
モンティ	monti
キラ	kira
エレメント	element
エレメント	elementong
エレメント	elemento
フォルテ	forte
ポーカー	poker
ペプチド	peptide
ブレス	bless
ブレス	hinga
ブレス	hininga
歳入	kita
アルプ	alp
別居	paghihiwalay
モグラ	nunal
モグラ	mole
無知	ignorante
無知	kamangmangan
ネガ	negatibong
ネガ	negatibo
ネガ	negative
恩赦	amnesty
恩赦	pardon
血清	serum
入園	pagpasok
ふけ	balakubak
スナイパー	sniper
ナイトメア	bangungot
ナイトメア	nightmare
歯科医	dentista
アスレチックス	athletics
ハーディ	hardy
オーウェン	owen
テッサロニキ	tesalonica
頑固	pasaway
可逆	maibabalik
アラム	aram
ウェーブ	alon
低木	palumpong
毛髪	hair
毛髪	buhok
散々	sinipsip
アヒル	bibi
センチメンタル	sentimental
おすすめ	iminumungkahing
おすすめ	nagmungkahi
おすすめ	iminungkahi
おすすめ	iminungkahing
おすすめ	iminumungkahi
おすすめ	rekomendasyon
おすすめ	mungkahi
おすすめ	inirerekomenda
おすすめ	inirekomenda
おすすめ	rekomendasyon
おすすめ	irekomenda
セーフ	ligtas
セーフ	safe
イーゴリ	igor
浮動	lumulutang
浮動	nakalutang
浮動	lutang
美和子	miwako
被る	matatamo
材木	troso
滑空	gliding
アンデルセン	andersen
キャシー	cathy
フェイ	fay
グリニッジ	greenwich
サウサンプトン	southampton
アベンジャーズ	avengers
スマトラ島	sumatra
リバース	rebirth
リバース	reverse
リバース	baliktarin
生贄	alay
ベッカー	becker
ジェミニ	gemini
パビリオン	pavilion
ジョブ	trabaho
ジョブ	job
先例	precedent
アレキサンダー	alejandro
アレキサンダー	alexander
シルバ	silva
バレット	barrett
奥行き	lalim
ユトレヒト	utrecht
イースター	pagkabuhay
イースター	easter
エベレスト	everest
粘膜	mucosa
バックグラウンド	background
エディター	editor
ピクニック	picnic
におい	amoy
におい	amoy
ビエンナーレ	biennale
フクロウ	owl
ブロンクス	bronx
スタイリスト	stylist
アドレナリン	adrenaline
アドレナリン	epinephrine
ルイジ	luigi
ステュアート	stuart
ももこ	momoko
拾遺	shui
爆裂	burst
ピリオド	panahon
ピリオド	regla
皇太后	dowager
チュートリアル	tutorial
リモート	remote
ルキウス	lucio
トリポリ	tripoli
カンヌ	cannes
昌幸	masayuki
マッケンジー	mackenzie
マッケンジー	mckenzie
久我	kuga
ピール	peel
ピール	balat
キャンバス	canvas
琥珀	amber
北斎	hokusai
フレミング	fleming
ライトニング	kidlat
ライトニング	lightning
サラゴサ	zaragoza
スイカ	pakwan
装束	kasuutan
装束	costume
装束	costume
宇陀	uda
チャップマン	chapman
高雄市	kaohsiung
ブーメラン	boomerang
ホルスト	horst
敬虔	relihiyoso
奈津子	natsuko
ゴキブリ	ipis
ゴキブリ	ipis
エチレン	etileno
パスタ	pasta
シャノン	shannon
スパム	spam
クラスメート	classmates
ロビンス	robbins
ガロン	gallon
オゾン	pagkaubos
マテリアル	materyal
マテリアル	materyales
オーブ	globong
グランパス	grampus
網膜	retina
アナスタシア	anastasia
ハッカー	hacker
和紙	washi
再帰	rekursiyon
ケーニヒ	könig
性欲	libog
性欲	kahalayan
遊牧民	nomad
バイロイト	bayreuth
傲慢	pride
傲慢	ipinagmamalaki
傲慢	pagmamalaki
傲慢	hambog
傲慢	mayabang
傲慢	kayabangan
クッション	cushion
エゴ	ego
ひざ	tuhod
シンフォニア	sinfonia
ディア	dear
衛兵	guwardiya
キャベツ	cabbage
カサブランカ	casablanca
熱意	sigasig
受刑者	convict
ランタン	gumagala
セレン	selenium
セビリア	sevilla
セビリア	sevilla
セビリア	seville
ジープ	jeep
偏差	deviation
秀子	hideko
甘味	tamis
痙攣	pasma
オイラー	euler
模写	pagpaparami
泳ぐ	lumangoy
フェデラー	federer
アブドゥッラー	abdullah
真言	shingon
ケーブルカー	nakabitin
田野	tano
マラガ	málaga
マラガ	malaga
飢え	gutom
寄生虫	parasite
失明	pagkabulag
マティアス	mathias
ボカ	boca
ビター	bitter
ビター	mapait
コンバート	convert
ノーム	gnome
ハンバーガー	hamburger
ハンバーガー	burger
トライアスロン	triathlon
家賃	umupa
家賃	upahan
家賃	rent
家賃	upa
ウナギ	igat
オバケ	nakakatakot
アフガン	afghan
あやの	ayano
テューリンゲン	thuringia
ハムスター	hamster
ロレンソ	lorenzo
ゲーリー	gary
フリードマン	friedmann
フリードマン	friedman
スリラー	thriller
アウトドア	panlabas
ピープル	tao
吉林省	jilin
ブロス	sabaw
ブロス	bros
ビュー	pagtingin
ビュー	tingnan
ビュー	tignan
ビュー	panonood
ビュー	view
ビュー	pagtingin
クローム	chrome
グレイス	grace
グレイス	biyaya
アルル	arles
ミカン	tangerine
自閉症	autismo
プレゼンテーション	pagtatanghal
プレゼンテーション	pagtatanghal
須佐	susa
ネオン	neon
電話機	phone
電話機	telepono
電話機	telephone
電話機	telepono
龍田	tatsuta
スイーツ	sweets
利息	interes
利息	patubo
リバプール	liverpool
インサイド	inside
インサイド	loob
宇多	uda
サーモン	salmon
ファール	foul
真一郎	shinichiro
ゲルハルト	gerhard
ヒーター	pampainit
ヒーター	heater
ステファニー	stephanie
ディスコグラフィ	discography
ひじ	siko
突然変異	pagbago
バンドル	pinagsasama
髑髏	bungo
数式	formula
数式	formulas
数式	formulae
超音波	ultrasound
ロックフェラー	rockefeller
リヒテンシュタイン	liechtenstein
夜想曲	nocturne
ちはる	chiharu
加速器	accelerator
メシア	mesiyas
威嚇	banta
威嚇	banta
孝行	takayuki
アキバ	akiba
カミーユ	camille
ルソン島	luzon
ヴァレリー	valerie
アイリーン	irene
散逸	kalat
アルビオン	albion
エコノミスト	economist
合田	goda
貝殻	sigay
貝殻	shells
校正	calibration
中空	hollow
中空	guwang
雪崩	avalanche
雪崩	pagguho
ルピー	rupi
敏子	toshiko
幼生	larva
ネヴィル	neville
小道具	props
イリヤ	ilya
花びら	talulot
ライフスタイル	pamumuhay
アイズ	mata
高血圧	hypertension
寝室	kwarto
誠二	seiji
セルジオ	sergio
シュワルツ	schwartz
コンパニオン	kasalo
算定	pagkalkula
ハゲ	kalbo
まりこ	mariko
イサベル	isabel
イサベル	isabel
イサベル	isabella
シーモア	seymour
織機	loom
ディリ	dili
渦巻	spiral
浅利	asari
ボーア	bohr
みわ	miwa
摂氏	sentigrado
センサ	sensor
夕焼け	sunset
無限大	infinity
フラップ	flap
トラキア	thrace
割る	hatiin
ダンディー	dundee
サリバン	sullivan
マール	merle
キト	quito
発散	divergence
ポーク	pork
ポーク	baboy
ノール	nord
舞妓	maiko
カキ	shells
カキ	talaba
マルケス	márquez
マルケス	marquez
石灰	lime
シノ	shino
コンパス	aguhon
コンパス	compass
トルネード	tornado
トルネード	buhawi
イルミネーション	illumination
デイトナ	daytona
シミ	mantsa
コントラ	contra
フィジカル	pisikal
ハーヴェイ	harvey
カザフ	kazakh
刺繍	pagbuburda
アベル	abel
オールバニ	albany
シェルター	tirahan
ワイヤ	wire
ワイヤ	kawad
辛うじて	bahagya
オルタナティブ	alternatibong
オルタナティブ	alternatibo
あかつき	akatsuki
ジェルマン	germain
イージス	aegis
合併症	komplikasyon
合併症	komplikasyon
ダミー	dummy
ドワイト	dwight
被服	pananamit
被服	damit
被服	kasuotan
被服	damit
ロレンツォ	lorenzo
さくらんぼ	seresa
クラレンス	clarence
コレラ	kolera
縮尺	scale
電卓	calculator
ゲットー	ghetto
豚肉	pork
豚肉	baboy
シェリル	sheryl
シェリル	cheryl
マーティ	marty
アルタイ	altai
キャピトル	capitol
スキーム	scheme
あいさつ	pagbati
