और	és
यथार्थ	valós
यथार्थ	igazi
यथार्थ	valódi
रहस्य	titkai
रहस्य	titok
रहस्य	titkok
रहस्य	titkokat
रहस्य	titokzatos
रहस्य	rejtély
रहस्य	rejtélyes
रहस्य	titok
रहस्य	titkos
फसलों	termés
फसलों	növények
वृत्त	körök
वृत्त	kör
वृत्त	kört
रुपए	rúpia
रुपए	rúpia
मोक्ष	megváltás
पूरक	kiegészítik
पूरक	kiegészítés
पूरक	kiegészítő
स्पेस	űr
स्पेस	tér
नाटकीय	drámai
वाशिंगटन	washingtonban
वाशिंगटन	washington
बर्लिन	berlin
बर्लिन	berlinben
बर्लिन	berlini
रद्द	törölve
रद्द	törölt
रद्द	lemondás
रद्द	lemondta
रद्द	törölve
रद्द	visszavonták
पैटर्न	minták
पैटर्न	mintákat
पैटर्न	minta
गोल्डन	golden
गोल्डन	arany
खण्ड	szakaszok
खण्ड	szelvény
खण्ड	részleg
खण्ड	szakasz
खण्ड	szekció
खण्ड	szegmens
खण्ड	szegmensek
नेत्र	szemet
नेत्र	szeme
नेत्र	eye
नेत्र	szem
पोप	pápa
पोप	pope
लायक	érdemes
लायक	megéri
लायक	worth
गरीबी	szegénység
गरीबी	szegénységben
गरीबी	nyomor
सांता	mikulás
सांता	santa
सांता	télapó
संगणक	számítógép
संगणक	komputer
संगणक	computer
रूचि	érdeklődés
रूचि	kamat
रूचि	érd
रूचि	kamatok
रेगिस्तान	sivatag
व्यायाम	gyakorlás
व्यायाम	testmozgás
व्यायाम	gyakorlat
एट	megette
एट	evett
एट	ettem
भीतरी	belső
पूर्ववर्ती	elődje
इंजीनियर	mérnök
भंडारण	tároló
भंडारण	tárolás
भंडारण	raktár
रोल	tekercs
रोल	gurul
रोल	roll
रहमान	rahman
रहमान	kegyes
रहमान	könyörületes
रहमान	irgalmas
मुफ्त	ingyenes
मुफ्त	ingyen
मुफ्त	free
मुफ्त	szabad
लवण	sói
तूफान	vihar
वर्णमाला	ábécé
वर्णमाला	abc
वर्णमाला	abc
लम्बा	magas
टर्मिनल	terminál
उद्धृत	idézett
उद्धृत	jegyzett
दुबई	dubai
पावर	energia
पावर	erő
पावर	power
पावर	hatalom
भूत	ghost
भूत	szellem
भूत	szellemekkel
भूत	kísértetek
भूत	szellemek
चिंतन	meditáció
चिंतन	múzsa
क्यूबा	kubában
क्यूबा	kuba
संश्लेषण	szintézis
मूत्र	vizeletben
मूत्र	vizelet
संस्कृतियों	kultúrák
अनंत	végtelen
अनंत	végtelen
बालों	haj
बालों	szőr
कुत्ते	kutyák
कुत्ते	kutyáknak
कुत्ते	kutya
कुत्ते	kutyus
कुत्ते	kutya
फैली	széleskörű
मुँह	szád
मुँह	száj
कम्युनिस्ट	kommunisták
कम्युनिस्ट	kommunista
प्रसंग	témák
प्रसंग	téma
प्रसंग	témájú
बिहारी	bihari
पेड़ों	fákon
पेड़ों	fák
पेड़ों	fákat
धूप	napsütés
धूप	napsugár
धूप	napfény
धूप	napfény
धूप	napfényt
अफ़ग़ानिस्तान	afganisztán
अफ़ग़ानिस्तान	afganisztáni
इन्द्र	indra
कॉमेडी	vígjáték
कॉमेडी	humor
कॉमेडी	komédia
बर्तन	edények
बर्तन	edényeket
बर्तन	ételek
अस्वीकार	csökkenés
अस्वीकार	visszaesés
अस्वीकार	tagadja
अस्वीकार	tagadni
अस्वीकार	elutasítás
अस्वीकार	elutasítja
अस्वीकार	elutasítva
जाएगी	tremor
जाएगी	remegés
मधुमेह	cukorbeteg
मधुमेह	diabétesz
मधुमेह	cukorbeteg
मधुमेह	cukorbetegség
मधुमेह	diabetes
हॉट	forró
हॉट	hot
हॉट	meleg
हॉट	dögös
पाठकों	olvasók
पाठकों	olvasó
दमन	elnyomás
दमन	elnyomás
दमन	elnyomás
दमन	daman
नाइट्रोजन	nitrogén
मार्गदर्शन	iránymutatás
मार्गदर्शन	útmutatást
मार्गदर्शन	útmutató
मार्गदर्शन	útmutatás
समाजशास्त्र	szociológia
समापन	felszámolási
समापन	felszámolás
कर्तव्य	kötelesség
कर्तव्य	vám
कर्तव्य	feladatai
कर्तव्य	feladatok
कर्तव्य	vámok
नस्ल	fajta
नस्ल	etnikai
केबल	kábelek
केबल	kábel
केबल	kábelek
सिडनी	sydney
परिचालन	műveletek
परिचालन	üzemeltetés
परिचालन	kormányzás
हाइड्रोकार्बन	szénhidrogének
हाइड्रोकार्बन	szénhidrogén
कश्मीरी	kashmir
कश्मीरी	kasmír
स्वप्न	álmodj
स्वप्न	álma
स्वप्न	álom
प्रसिद्धि	hírnév
अपराधी	bűnöző
अपराधी	bűnözői
अपराधी	bűnös
अपराधी	elkövető
दुकान	műhely
दुकान	üzlet
दुकान	bolt
दुकान	vásárlás
नियत	szett
नियत	set
नियत	beállítva
नियत	forgatás
सुना	hallott
सुना	hallottam
सुना	hallgatott
सुना	hallgatta
सर्जरी	műtét
सर्जरी	sebészet
सर्जरी	műtétek
स्वरुप	formátumok
भयंकर	szörnyű
भयंकर	szörnyű
मेयर	polgármester
औषधीय	gyógyászati
धमनी	artéria
आर्थर	artúr
आर्थर	arthur
डाउनलोड	letöltés
डाउनलोड	letöltése
डाउनलोड	letöltöttem
डाउनलोड	letöltött
डाउनलोड	letölthető
डाउनलोड	letöltés
डाउनलोड	letöltések
खुदरा	lakossági
खुदरा	kiskereskedelmi
नीदरलैंड	hollandia
नीदरलैंड	holland
धर्मों	vallások
प्रशंसकों	rajongók
प्रशंसकों	rajongói
प्रशंसकों	szurkolók
घाव	seb
स्पोर्ट्स	sport
स्पोर्ट्स	sportban
क्रॉस	kereszt
क्रॉस	cross
क्रॉस	keresztbe
साप्ताहिक	hetente
साप्ताहिक	heti
अनुभूति	érzés
अनुभूति	érzem
अनुभूति	érezni
अनुभूति	érzéssel
मेजर	őrnagy
मेजर	maj
स्वतः	auto
स्वतः	automata
स्वतः	automatikus
स्टीव	steve
थिएटर	színházak
थिएटर	színház
थिएटर	színházi
थिएटर	színház
दूरसंचार	távközlés
दूरसंचार	távközlési
दूरसंचार	távközlés
दूरसंचार	távközlési
खपत	fogyasztott
खपत	elfogyasztott
खपत	fogyasztása
खपत	fogyasztás
खपत	fogyasztásra
खपत	felhasználás
चक्कर	szédülés
चक्कर	szédülés
परिवेश	környezet
परिवेश	környezetvédelem
परिवेश	környezet
परिवेश	környék
परिवेश	környezeti
सूजन	duzzanat
सूजन	gyulladás
प्रतिरक्षा	immunis
रोकथाम	megelőzés
रोकथाम	megelőzési
रोकथाम	megelőzése
सदियों	évszázadok
सदियों	évszázadokkal
गुलाब	rózsa
गुलाब	rózsák
गुलाब	rózsa
गुलाब	rose
झिल्ली	membrán
भालू	koala
भालू	medve
भालू	bear
भालू	mackó
भालू	maci
दूरदर्शन	tv
दूरदर्शन	televízió
सोमवार	hétfőn
सोमवार	hétfő
सर्दियों	winters
सर्दियों	tél
सर्दियों	téli
सर्दियों	télen
गांवों	falvak
ऑटो	auto
ऑटो	automata
ऑटो	automatikus
इलेक्ट्रिक	villamos
इलेक्ट्रिक	villany
इलेक्ट्रिक	elektromos
शतक	évszázad
शतक	század
हालत	állapota
हालत	feltétel
हालत	állapot
मक्का	kukorica
आस्था	hitem
आस्था	faith
आस्था	hit
आस्था	hittel
आस्था	hitet
अफगानिस्तान	afganisztán
अफगानिस्तान	afganisztáni
प्रभाग	hadosztály
प्रभाग	körzet
प्रभाग	részleg
प्रभाग	divízió
निष्पादन	végrehajtani
निष्पादन	előadás
निष्पादन	teljesítmény
निष्पादन	kivégzés
निष्पादन	végrehajtás
निष्पादन	kivitelezés
पहचाना	azonosított
पहचाना	azonosítva
पहचाना	felismert
पहचाना	elismert
वाहक	fuvarozó
वाहक	szállító
वाहक	hordozó
वाहक	szállítók
स्वदेशी	bennszülött
स्वदेशी	őshonos
स्वदेशी	belföldi
स्वदेशी	őslakos
अभिक्रिया	reagálás
अभिक्रिया	reakció
अभिक्रिया	reakciók
सुनने	hallás
सुनने	meghallgatás
भ्रमण	tour
भ्रमण	turné
भ्रमण	túra
