dhe	та
bashkohen	приєднуйтеся
bashkohen	єднайтеся
pozitiv	позитивне
pozitiv	позитивні
pozitiv	позитивний
pozitiv	позитивно
pozitiv	позитив
oqeanin	океан
sëmurë	хворим
sëmurë	хворі
sëmurë	хвора
sëmurë	хворий
sëmurë	захворіла
rrënjë	root
rrënjë	корінь
rrënjë	коріння
serbo	сербсько
mbulon	обкладинки
mbulon	охоплює
mbulon	обкладинок
bujqësia	землеробство
synon	реалізується
little	маленька
little	маленький
little	маленькі
kërkime	дослідження
kërkime	research
kërkime	шукати
kërkime	пошук
fillestar	початківця
fillestar	початкова
fillestar	початковий
fillestar	початкове
fillestar	новачок
fillestar	стартер
mbaron	завершується
mbaron	завершує
mbaron	закінчується
shpenzimet	витратами
shpenzimet	витрати
shpenzimet	видатки
shpenzimet	витрати
shpenzimet	зняття
fisnike	благородний
fisnike	благородні
dëmtuar	обстрілів
dëmtuar	пошкоджені
shifra	цифр
shifra	цифри
shifra	фігури
shifra	фігурки
shifra	показники
shifra	фігура
egra	дикі
egra	дикий
egra	wild
egra	диких
zgjat	триває
luftëtarë	воїни
luftëtarë	бійців
luftëtarë	бійці
dekoruar	прикрасили
dekoruar	нагороджений
hera	гера
kumanovë	куманово
alia	алія
donin	хотів
donin	захотіли
donin	хотіли
donin	хотіла
ideve	ідеї
pavarësia	незалежність
pavarësia	незалежності
kaltër	blue
kaltër	блакитні
kaltër	блакитний
kaltër	блакитна
kaltër	синій
kaltër	сині
shkrimtarit	writer
shkrimtarit	письменник
zbulimi	виявлення
zbulimi	відкриття
zbulimi	знахідка
sëmundja	хвороби
sëmundja	хворобу
sëmundja	хвороби
sëmundja	хвороба
sëmundja	захворювання
sëmundja	хвороба
krerët	лідери
krerët	лідерів
cikli	цикл
ndërroi	переплутали
pasuria	копійки
pasuria	багатство
pasuria	багатства
pasuria	багатство
çmimet	ціни
had	hud
funksionon	працює
përse	чому
përse	нащо
përse	навіщо
urgell	уржель
prekur	задіяні
prekur	ураження
prekur	відчували
maqedonase	македонська
maqedonase	македонський
palë	пара
palë	пари
gabuar	неправильна
gabuar	неправильно
gabuar	неправильний
mbështetet	покладається
produktet	продукція
produktet	виріб
produktet	вироби
produktet	продукти
statistika	статистика
statistika	статистикою
statistika	статистику
statistika	статистики
claude	клод
biologjike	біологічних
biologjike	біологічна
dahomey	дагомея
dritare	вікон
dritare	windows
dritare	вікна
dritare	вікно
provuar	довів
provuar	доводять
provuar	довели
provuar	доведено
provuar	доведено
moral	мораль
moral	мораль
moral	мораль
atdheun	батьківщина
kërkohet	надійшов
kërkohet	звертався
kërkohet	запит
kërkohet	потрібен
kërkohet	необхідні
kërkohet	необхідне
kërkohet	необхідний
kërkohet	хотів
kërkohet	захотіли
kërkohet	хотіли
kërkohet	хотіла
mesazh	повідомлення
vegla	інструменти
vegla	засоби
makinat	автомобілі
makinat	тачки
makinat	автомобілі
makinat	ютери
makinat	автоматів
makinat	машини
makinat	машинами
marrëveshja	угода
marrëveshja	угоду
marrëveshja	домовитися
marrëveshja	здати
marrëveshja	згода
marrëveshja	домовились
marrëveshja	угода
alberto	альберто
komunale	комунальна
komunale	муніципальна
komunale	муніципальний
parimi	принцип
vatikani	ватикан
vatikani	ватикані
con	кон
con	con
mary	мері
mary	марічка
mary	маріє
rezistenca	опору
rezistenca	опір
vasil	василь
mendim	здалося
mendim	подумав
mendim	думав
mendim	думала
mendim	гадали
mendim	думка
mendim	роздуми
mendim	мислення
mendim	менталітет
katrore	квадратний
katrore	площа
katrore	квадрат
kuadrin	схему
turqve	турки
revolucioni	революція
populluar	населеному
teknikë	техніка
teknikë	методика
teknikë	приземлення
teknikë	інженери
vërtetuar	доведено
same	збігається
same	однаковий
same	однакові
same	same
same	самий
temperaturë	гарячка
temperaturë	жар
temperaturë	лихоманка
traktati	договір
traktati	договору
praninë	присутність
california	каліфорнію
california	california
california	каліфорнія
sub	sub
shërbente	подають
shërbente	служив
turqisht	турецька
turqisht	турецький
turqisht	турецькою
turqisht	турецькі
aspekte	аспекти
aspekte	аспектів
konfederata	конфедерація
tjerat	відпочинок
përfshihet	включено
përfshihet	включені
motor	рушій
motor	двигун
motor	мотоцикл
motor	мото
motor	мотор
ndërtesë	будівля
ndërtesë	будівництво
ndërtesë	будуємо
ndërtesë	будівельні
ndërtesë	будівлі
besonte	повірила
besonte	вірив
besonte	здавалось
besonte	вірила
besonte	вірили
rrethanat	обставин
rrethanat	обставини
dramatike	драматичного
leopold	леопольд
shprehja	вираз
way	спосіб
way	шлях
fije	нитки
fije	гілка
kolektive	колектив
garë	перегони
garë	забіг
garë	раса
prusisë	пруссія
parlamentar	парламентська
bad	bad
bad	погана
bad	погано
bad	погане
distanca	дистанція
distanca	відстань
distanca	дистанції
distanca	дистанцій
distanca	відстані
dëshmor	мученика
vise	жахливому
turizmi	туризм
selim	селім
edicioni	редакція
edicioni	видання
cambridge	cambridge
matematikë	математична
matematikë	математичні
matematikë	математичної
matematikë	математика
matematikë	математичний
matematikë	математика
matematikë	математика
matematikë	математичний
matematikë	математичні
matematikë	математики
marco	марко
përshkruhet	описано
përshkruhet	описані
shpeshherë	часто
qëndrore	central
qëndrore	центральний
qëndrore	центральна
jork	йорк
universal	універсальна
universal	universal
universal	універсальний
saja	сая
mbështet	спиною
mbështet	підтримує
socialist	соціалістична
përgjithmonë	назавжди
përgjithmonë	forever
përgjithmonë	навіки
hani	їж
hani	їсти
tregtar	комерційні
tregtar	комерційна
