پِنڈلی	shin
تمدُّد	prelungirea
تمدُّد	extensie
تمدُّد	prelungirea
تمدُّد	extindere
تمدُّد	prelungire
تمدُّد	extensia
تمدُّن	civilizatie
تمدُّن	civilizatia
تمدُّنی	civica
تمدُّنی	civice
تمدُّنی	civic
تمرُّد	rebeliune
تمرُّد	rebeliunea
تمرُّد	nesupunere
تمرین	practici
تمرین	exerseaza
تمرین	practica
تمرین	practica
تمرین	exercitiu
تمرین	exercitiu
تمرین	exercitarea
تمزُّق	rupturi
تمزُّق	ruptura
تمزُّق	ruperea
تمس	sufocare
تمس	intunericul
تمس	intuneric
تمس	intuneric
تِمساح	crocodil
تمسخرُ	distractie
تمسخرُ	distractiv
تمسخرُ	distractie
تمسخرُ	glumesc
تمسکّ	bond
تمسیح	crestinare
تمغہ	diploma
تمغہ	diploma
تمغہ	medalia
تمغہ	medalie
تمغہ	decor
تمک	aroganta
تمک	vanitate
تمک	vanitatea
تمک	mandria
تمک	mandrie
تمکُّن	autoritate
تمکُّن	autoritatea
تمکُّن	putere
تمکُّن	puterea
تمکُّن	power
تمکُّن	control
تمکُّن	controleaza
تمکُّن	controlul
تمکُّن	ramai
تمکُّن	stai
تمکَنت	demnitate
تمکَنت	demnitatea
تمکَنت	putere
تمکَنت	puterea
تمکَنت	power
تمکَنت	seriozitatea
تمکَنت	seriozitate
تمکَنت	solemnitate
تمکَنت	autoritate
تمکَنت	autoritatea
تمکَنت	gravitate
تمکَنت	gravitatea
تمکین	demnitate
تمکین	demnitatea
تمکین	rabdare
تمکین	rabdare
تمکین	har
تمکین	harul
تمکین	grace
تمکین	gratie
تمکین	fermitate
تمکین	stabilitate
تمکین	stabilitatea
تملیک	posesie
تملیک	posesia
تملیک	proprietate
تملیک	proprietatea
تمنّا	dorinta
تمنّا	dorinta
تمنّا	dorinta
تمنّا	asteptari
تمنّا	speranta
تمنّا	sper
تمنّا	speranta
تمنّا	speranta
تمنّا	doresc
تمنّا	rugaciune
تمنّا	rugaciunea
تمنّا	rugaciunea
تمنّا	rugaciune
تمنّا	dorinta
تمنّا	dorinta
تمنّا	dorinta
تمنّا	asteptari
تمنّا	speranta
تمنّا	sper
تمنّا	speranta
تمنّا	speranta
تمنّا	dor
تمنّا	dorul
تمنّا	doresc
تمنّا	rugaciune
تمنّا	rugaciunea
تمنّا	rugaciunea
تمنّا	rugaciune
تمنچہ	pistol
تموُّج	perturbare
تموُّل	opulenta
تموُّل	averi
تموُّل	averea
تموُّل	avere
تموُّل	bunastare
تمہید	reglare
تمہید	ajustarea
تمہید	ajustare
تمہید	gestionare
تمہید	conducerea
تمہید	managementul
تمہید	gestionarea
تمہید	management
تمہید	introducere
تمہید	introducerea
تمہید	aranjamentul
تمہید	aranjament
تمہید	reglare
تمہید	ajustarea
تمہید	ajustare
تمہید	gestionare
تمہید	conducerea
تمہید	managementul
تمہید	gestionarea
تمہید	management
تمہید	introducere
تمہید	introducerea
تمہید	aranjamentul
تمہید	aranjament
تمہیدیں	prezentarile
تمیز	simt
تمیز	sens
تمیز	distinctie
تمیز	distinctia
تمیز	categoria
تمیز	categorii
تمیز	categorie
تمیز	calificarea
تمیز	calificare
تمیز	judecata
تمیز	judecata
تمیز	rafinament
